Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
GLENMARK.NS,2166.2,-134.49,2298.25,1469.7,2144.3,2144.3,47.39,1.02,1.02,False,True,True,20.8|-51.2|-52.4|-8.0|-2.3|-17.3|50.5|54.7|47.5|-108.5|-69.7|-24.2|14.4|56.5|-81.6|-211.6|-229.5|-194.8|-163.5|-134.5
LXCHEM.NS,158.66,63.17,155.15,107.6,144.7,144.7,47.45,9.65,9.65,False,False,False,178.7|105.9|74.4|75.7|32.5|11.9|46.9|66.7|74.2|-8.4|9.6|-1.8|-30.5|-53.1|-92.3|-88.9|-116.2|124.0|96.4|63.2
DCAL.NS,189.88,-21.5,193.11,128.5,173.8,188.9,47.77,9.25,0.52,False,False,True,57.7|-1.0|-17.9|-3.5|106.8|79.5|86.8|221.8|263.0|122.3|101.6|102.8|70.2|50.3|31.0|37.6|28.4|14.9|-3.3|-21.5
TTML.NS,46.16,326.5,42.76,31.22,40.87,41.81,47.85,12.94,10.4,False,False,False,-62.8|-170.3|-157.4|-96.0|-90.5|-126.6|-80.3|-87.4|-49.4|-54.8|-3.0|50.7|48.0|30.1|24.0|-4.8|4.4|54.5|164.1|326.5
EQUITASBNK.NS,73.95,187.77,69.5,50.0,65.75,68.23,47.9,12.47,8.38,False,False,False,74.8|26.4|16.1|1.8|2.2|-52.0|-22.9|-27.0|-10.5|-70.6|-45.9|16.2|80.7|88.5|33.7|-13.3|0.6|36.4|104.8|187.8
KARURVYSYA.NS,279.35,-152.2,289.59,188.11,275.35,278.5,48.5,1.45,0.31,False,True,True,48.2|-69.7|-122.4|-62.5|12.2|-42.6|-24.9|-108.8|-79.5|-76.4|-29.1|-18.1|-35.5|-4.7|-38.8|-74.5|-40.2|-45.5|-87.9|-152.2
IBREALEST.NS,58.63,-94.13,64.41,39.46,55.36,55.36,48.58,5.91,5.91,False,False,False,269.4|213.8|149.7|142.0|123.5|94.7|67.5|64.9|49.2|34.4|13.3|12.7|-3.1|-26.2|-40.3|-37.1|-78.4|-121.9|-126.7|-94.1
OLECTRA.NS,1290.8,76.9,1251.05,866.6,1166.4,1219.4,48.95,10.67,5.86,False,False,False,277.3|101.0|55.5|15.4|-26.1|-130.6|-87.9|-80.8|-89.2|-103.6|-73.0|-59.0|-52.5|-54.4|-110.7|-8.0|33.5|94.1|136.2|76.9
TATACOMM.NS,1972.7,71.6,1827.08,1322.5,1530.4,1895.1,49.16,28.9,4.09,False,False,True,40.7|-24.0|-19.5|179.0|264.1|176.1|134.4|243.8|303.1|277.3|210.9|183.7|147.6|118.3|97.0|88.9|63.6|61.7|70.6|71.6
ELGIEQUIP.NS,610.3,146.19,563.08,408.25,508.0,568.5,49.49,20.14,7.35,False,False,False,-29.6|-202.0|-250.0|-217.3|-141.1|-124.6|-44.7|55.1|115.6|80.0|100.7|82.8|127.5|124.5|158.6|103.2|103.2|129.7|168.4|146.2
SONACOMS.NS,602.3,49.77,595.5,401.0,555.55,590.8,50.2,8.42,1.95,False,False,True,36.2|37.5|21.8|16.7|-68.2|-154.0|-65.6|-15.3|13.0|50.9|78.8|117.9|190.7|200.1|142.2|75.3|83.6|77.3|56.3|49.8
J&KBANK.NS,147.52,122.11,138.79,97.35,126.12,138.91,51.54,16.97,6.2,False,False,False,114.6|-1.7|16.2|-8.7|-23.0|-101.1|-13.4|18.0|128.4|136.2|127.3|100.3|121.9|121.5|75.3|75.3|64.7|128.4|141.9|122.1
BCG.NS,12.09,217.92,10.17,7.97,8.79,9.83,51.69,37.54,22.99,False,False,False,-66.3|-179.1|-208.8|-205.3|-137.4|-179.8|-15.5|186.3|348.3|281.7|240.2|144.8|102.2|75.6|78.8|43.4|54.7|113.8|155.8|217.9
KEI.NS,5335.5,80.33,5206.13,3495.86,4822.6,5067.5,52.62,10.64,5.29,False,False,False,123.4|76.6|-10.8|82.0|124.0|49.7|73.0|67.5|138.9|158.3|156.9|141.6|181.1|178.0|95.5|34.3|14.4|43.7|54.9|80.3
ORICONENT.NS,60.83,-108.28,63.27,39.83,59.0,59.0,52.71,3.1,3.1,False,True,True,-94.5|-75.8|-57.0|-52.8|6.7|-98.6|19.2|-53.4|-340.0|-396.8|-180.9|1.7|-20.8|-7.1|69.5|-140.8|-167.7|-178.5|-130.0|-108.3
BANDHANBNK.NS,205.87,75.01,199.74,134.25,186.55,201.0,53.35,10.36,2.42,False,False,True,67.2|44.7|31.9|34.9|20.5|-22.4|-21.9|-30.3|-34.5|-31.1|-6.6|22.2|77.0|80.4|104.8|92.5|72.0|71.9|67.6|75.0
PSPPROJECT.NS,873.45,119.13,813.0,569.2,746.55,808.05,53.45,17.0,8.09,False,False,False,89.8|38.3|6.4|5.3|18.4|-30.8|-16.1|-37.7|-0.5|-45.6|-41.1|70.0|161.6|162.5|115.9|89.5|70.8|34.8|148.8|119.1
HLEGLAS.NS,384.5,179.57,335.52,250.0,292.95,314.4,53.8,31.25,22.3,False,False,False,164.8|23.7|51.4|22.5|-96.7|-180.3|-137.7|-122.8|-40.8|-27.3|14.8|20.3|8.6|-7.6|-42.7|-38.1|115.3|266.4|211.9|179.6
AIAENG.NS,4630.7,120.9,4164.92,2985.49,3700.0,4428.7,55.11,25.15,4.56,False,False,True,-37.9|-190.5|-161.0|-121.1|-78.0|-81.1|21.9|23.9|60.3|69.1|70.2|177.1|340.8|294.3|236.2|195.0|148.8|127.0|122.8|120.9
ABB.NS,7167.5,83.55,6770.45,4618.61,6171.5,6957.0,55.19,16.14,3.03,False,False,True,-230.1|-240.6|-197.1|-158.5|-130.9|-111.2|-94.4|-65.2|-38.9|-26.7|-7.4|0.5|62.6|87.8|91.3|66.7|70.1|89.2|93.6|83.6
NLCINDIA.NS,336.6,-46.69,344.14,216.34,306.3,332.65,55.59,9.89,1.19,False,False,True,106.0|29.2|44.0|350.3|231.2|129.7|156.0|121.6|99.3|56.9|43.3|47.6|54.1|47.7|45.9|-3.3|7.7|10.9|-29.1|-46.7
MMFL.NS,450.55,-13.52,452.14,288.1,431.55,432.0,56.39,4.4,4.29,False,True,True,-39.2|-183.5|-211.1|-178.1|-147.3|-157.1|-104.0|-83.0|-42.3|-62.6|-37.9|-10.6|-22.8|-30.4|-51.3|-66.5|-92.2|-98.9|-34.7|-13.5
SOUTHBANK.NS,44.0,175.71,40.75,27.97,37.78,40.6,57.31,16.46,8.37,False,False,False,48.9|-86.8|-92.5|-105.5|-80.0|-128.8|-76.6|45.3|74.4|42.3|65.2|46.7|50.1|57.4|83.7|49.7|79.2|168.2|204.4|175.7
MAHABANK.NS,79.19,106.88,78.22,50.17,75.06,75.75,57.84,5.51,4.55,False,False,True,66.6|25.4|15.8|-18.6|-57.7|-105.3|-66.4|-55.9|5.5|0.9|61.5|22.9|-4.8|-3.7|-35.5|-98.6|-69.4|-30.3|12.0|106.9
SADBHAV.NS,9.57,70.52,9.1,6.05,8.22,9.11,58.18,16.42,5.05,False,False,False,-139.5|-139.3|-133.4|-128.8|-106.2|-66.2|-22.3|17.9|-2.3|-26.5|-0.8|81.6|98.8|76.2|109.6|107.2|67.9|54.2|31.6|70.5
SOLARINDS.NS,18441.0,58.42,17839.6,11646.0,15533.0,17835.0,58.35,18.72,3.4,False,False,True,163.6|82.3|68.2|179.7|250.3|292.4|249.5|191.8|171.7|128.4|112.8|105.5|102.8|93.5|70.5|57.7|51.5|65.4|55.6|58.4
GUJALKALI.NS,650.85,-190.57,688.81,409.15,645.05,645.05,59.07,0.9,0.9,False,True,True,-13.3|-95.7|-101.9|-101.0|-84.9|-105.0|-84.9|-61.5|-48.0|-77.0|-60.5|-54.5|-63.5|-66.5|-73.6|-73.0|-114.9|-83.0|-133.5|-190.6
RAYMOND.NS,510.1,-10.09,516.8,320.0,446.65,506.0,59.41,14.21,0.81,False,False,True,106.9|67.3|24.6|-5.4|-45.4|59.3|143.1|163.0|165.1|150.7|149.1|122.1|74.6|56.9|61.0|55.9|33.0|10.6|12.1|-10.1
TRITURBINE.NS,686.9,38.71,659.66,428.35,557.2,661.25,60.36,23.28,3.88,False,False,True,74.3|27.4|9.1|33.8|217.1|187.5|247.8|289.9|319.5|264.7|179.6|137.3|136.7|124.4|138.0|80.2|49.0|34.4|40.2|38.7
MOTHERSON.NS,143.56,87.46,136.25,89.42,123.55,140.56,60.54,16.2,2.13,False,False,True,113.9|18.0|8.6|19.6|78.6|39.5|114.7|141.3|190.9|161.8|137.5|113.2|163.2|156.8|173.2|124.1|113.9|111.5|106.1|87.5
ANGELONE.NS,332.6,19.59,327.32,206.76,290.8,319.5,60.86,14.37,4.1,False,False,True,51.1|-98.3|-149.1|-152.9|-72.9|-103.3|63.1|105.3|192.0|185.3|187.3|157.8|110.8|81.7|81.1|70.9|70.3|43.8|54.2|19.6
SCI.NS,302.65,-36.75,315.94,188.14,283.6,283.6,60.87,6.72,6.72,False,False,False,190.0|124.6|117.0|82.5|82.7|112.3|100.1|45.9|40.1|-5.8|-84.9|-94.9|-101.9|-114.3|-146.3|-164.3|-109.0|-76.4|-61.0|-36.7
ABCAPITAL.NS,357.5,52.16,354.39,221.1,339.45,342.0,61.69,5.32,4.53,False,False,True,49.3|-38.5|-46.5|-0.4|50.0|1.2|-8.2|-7.4|21.1|22.7|101.2|97.9|97.5|84.7|73.1|-13.9|-74.0|-86.5|-32.5|52.2
MGEL.NS,15.47,130.91,13.94,9.53,12.42,14.6,62.33,24.56,5.96,False,False,False,27.5|-34.5|-94.3|-82.0|-87.6|-212.4|-235.2|-160.8|-104.3|-108.0|-89.1|1.4|74.4|92.8|241.7|193.1|168.7|133.1|130.7|130.9
LUXIND.NS,1343.4,-73.87,1394.23,824.05,1282.0,1326.6,63.02,4.79,1.27,False,True,True,28.7|-14.9|-81.8|-99.1|-104.5|-133.4|-92.5|-89.4|-88.1|-114.5|-80.1|-37.0|14.7|28.8|-18.9|-0.8|9.7|-8.6|-20.1|-73.9
MIDHANI.NS,435.55,185.42,412.25,266.65,378.0,403.7,63.34,15.22,7.89,False,False,False,112.3|41.1|127.4|164.9|94.1|-1.0|-43.9|-41.4|45.2|82.7|106.1|88.1|84.8|66.0|108.0|39.7|15.6|40.3|205.9|185.4
SAIL.NS,190.56,-64.97,197.9,116.64,175.16,188.25,63.38,8.79,1.23,False,False,True,23.6|-34.1|148.6|237.2|130.5|89.7|137.8|129.1|114.0|115.2|97.3|115.2|134.9|121.0|100.8|84.0|85.8|69.3|21.7|-65.0
HSCL.NS,685.05,282.31,604.13,417.93,538.87,580.9,63.91,27.13,17.93,False,False,False,74.3|60.3|53.3|63.4|29.4|-57.5|-69.1|-64.3|-27.2|-42.4|-44.9|16.6|36.0|15.4|7.0|-7.3|5.5|-9.0|137.4|282.3
SHRIRAMFIN.NS,923.3,-33.12,935.53,563.07,888.9,888.9,63.98,3.87,3.87,False,True,True,-38.9|-98.8|-124.0|-109.1|-84.1|-90.4|-77.8|-97.4|-88.1|-55.1|33.0|11.7|23.6|31.3|5.0|-65.9|-109.3|-112.6|-89.0|-33.1
RAMCOSYS.NS,562.25,171.23,434.64,342.1,371.05,440.5,64.35,51.53,27.64,False,False,False,-116.8|-186.4|-198.1|-167.3|-155.3|-140.2|-64.6|-60.8|-53.1|224.1|326.3|222.3|147.0|113.5|97.5|66.5|70.3|49.0|78.9|171.2
GESHIP.NS,1464.0,-78.04,1558.01,887.66,1410.0,1415.0,64.93,3.83,3.46,False,True,True,94.5|40.4|12.3|-15.8|62.6|162.0|224.1|154.8|178.4|129.0|90.1|76.7|-36.7|-77.9|-125.7|-111.9|-68.5|-69.8|-62.6|-78.0
ZEEL.NS,112.27,266.61,90.37,68.0,81.82,91.32,65.1,37.22,22.94,False,False,False,50.4|-37.0|-34.3|7.2|-46.4|-177.0|-107.6|-197.4|-157.0|-152.7|-119.8|-104.9|15.9|58.6|83.5|127.3|97.3|77.6|193.7|266.6
JINDALSAW.NS,250.57,123.42,234.31,151.6,214.01,235.01,65.28,17.08,6.62,False,False,False,52.8|-20.8|-12.9|-30.8|-71.2|-145.3|-126.0|-135.3|-117.2|-103.4|-21.0|6.4|120.4|153.9|136.5|92.8|59.8|107.9|177.7|123.4
FEDERALBNK.NS,304.15,201.76,289.15,184.0,277.1,284.85,65.3,9.76,6.78,False,False,False,39.1|-92.4|-191.0|-185.6|-138.7|-108.6|-50.6|-19.2|-35.5|-33.4|27.1|51.2|35.9|14.1|10.9|9.5|46.5|174.6|190.9|201.8
SUBEXLTD.NS,10.97,29.55,10.76,6.61,9.9,9.9,65.96,10.81,10.81,False,False,False,190.1|152.3|121.5|93.3|53.6|12.4|23.0|9.9|27.0|77.9|92.3|55.5|56.4|41.1|9.1|-59.1|-67.2|-1.0|-36.4|29.6
VTL.NS,631.4,195.8,607.83,379.29,562.3,593.25,66.47,12.29,6.43,False,False,False,25.4|58.2|70.8|40.4|41.1|-17.8|16.7|37.7|66.6|45.5|-42.0|-74.0|-88.3|-94.4|-161.1|1.5|27.9|99.2|165.4|195.8
NAVINFLUOR.NS,7032.5,-20.05,7088.22,4214.42,6818.5,6901.0,66.87,3.14,1.91,False,True,True,100.0|75.7|68.1|44.2|56.6|49.4|78.2|68.2|113.6|99.6|231.0|223.2|153.3|102.1|43.4|-14.7|-37.5|-14.1|-6.2|-20.1
GTLINFRA.NS,1.61,238.07,1.39,0.96,1.26,1.39,67.71,27.78,15.83,False,False,False,243.5|88.5|176.3|127.3|79.5|25.8|25.2|12.4|19.4|11.2|49.2|56.4|58.2|55.8|130.9|140.7|101.9|164.8|230.4|238.1
USHAMART.NS,513.1,131.24,484.48,299.9,455.0,485.25,71.09,12.77,5.74,False,False,False,133.3|45.2|113.2|133.7|87.6|22.5|41.7|-1.1|6.2|-19.1|72.9|110.6|276.8|260.9|192.9|109.4|80.8|82.7|143.9|131.2
RBLBANK.NS,351.35,118.32,338.5,204.76,318.45,333.0,71.59,10.33,5.51,False,False,False,78.6|17.1|2.4|34.5|62.1|-7.0|-34.7|-44.6|-10.8|7.7|119.5|129.5|158.4|139.6|98.9|47.1|40.7|79.4|126.4|118.3
GABRIEL.NS,1000.6,-228.64,1090.19,579.76,999.0,999.0,72.59,0.16,0.16,False,True,True,167.2|112.9|98.0|75.4|57.0|9.6|37.1|45.2|63.1|71.9|101.6|53.7|85.6|90.6|30.8|-72.1|-136.8|-150.4|-214.7|-228.6
ADANIENT.NS,3048.2,97.35,2794.68,1753.0,2400.1,2865.2,73.88,27.0,6.39,False,False,False,85.7|49.6|67.8|170.8|194.0|148.4|160.3|126.0|118.2|105.0|134.7|162.7|163.5|143.4|122.7|98.5|97.1|82.3|85.5|97.3
HINDALCO.NS,1092.6,12.26,1098.92,625.02,1022.1,1090.1,74.81,6.9,0.23,False,False,True,-42.5|-7.7|141.3|241.2|118.8|7.4|-32.1|89.2|189.7|177.4|131.3|130.1|192.0|176.7|134.5|113.5|115.1|93.5|62.0|12.3
BHARATFORG.NS,1929.8,22.81,1922.67,1099.24,1827.6,1870.5,75.56,5.59,3.17,False,False,True,174.4|86.8|90.4|89.7|31.8|-40.9|-73.5|-60.2|-2.3|-16.9|13.8|24.9|45.6|41.1|54.7|25.4|-68.2|-7.3|62.2|22.8
ORCHPHARMA.NS,844.25,142.88,750.35,480.0,674.55,764.05,75.89,25.16,10.5,False,False,False,173.8|140.0|118.2|121.3|104.5|92.0|102.6|86.4|65.1|47.9|53.1|83.5|109.9|143.8|207.1|193.2|194.8|206.5|170.9|142.9
THERMAX.NS,4832.1,98.33,4620.89,2742.7,4306.0,4722.1,76.18,12.22,2.33,False,False,True,310.5|169.7|172.9|132.3|104.7|53.1|47.6|37.7|75.7|56.2|31.6|28.7|66.7|77.9|202.7|197.5|175.9|118.7|123.6|98.3
MBAPL.NS,546.8,134.94,538.35,310.04,520.45,520.45,76.36,5.06,5.06,False,False,False,69.4|35.6|8.5|-14.7|-3.2|-21.5|-19.6|2.5|31.2|-17.2|1.0|31.3|-53.6|-87.0|-58.2|-79.6|-39.1|9.2|92.2|134.9
WOCKPHARMA.NS,1920.9,75.61,1746.55,1086.7,1505.0,1907.1,76.76,27.63,0.72,False,False,True,131.1|88.8|66.8|44.5|31.6|39.8|66.7|74.2|60.0|36.9|59.6|116.6|171.9|176.3|320.4|341.0|164.3|149.2|136.7|75.6
DCM.NS,98.03,179.03,86.91,55.0,78.25,82.01,78.24,25.28,19.53,False,False,False,56.2|43.0|17.5|76.7|74.0|38.6|26.3|28.8|16.8|5.5|213.9|359.5|255.0|180.4|59.4|24.4|137.8|185.1|147.3|179.0
LOKESHMACH.NS,250.2,-24.15,252.46,138.96,238.03,242.05,80.05,5.11,3.37,False,False,True,14.8|-47.5|-82.9|-50.4|-73.7|-100.3|-92.5|-93.2|-9.2|71.1|60.6|76.9|72.2|32.4|-10.2|-45.2|-53.9|-63.3|-34.7|-24.1
AVANTIFEED.NS,1110.6,-145.26,1268.22,614.25,1106.0,1106.0,80.81,0.42,0.42,False,True,True,-17.5|-59.2|-97.4|-106.3|-107.3|-172.0|-162.2|-151.1|-89.3|-79.1|-7.3|-16.2|-58.3|-66.9|-159.8|-193.7|-183.0|-149.2|-151.2|-145.3
THYROCARE.NS,518.0,91.14,491.68,285.19,445.0,502.0,81.64,16.4,3.19,False,False,True,173.3|124.9|117.6|93.7|65.7|34.0|51.1|65.3|56.4|36.0|78.1|108.9|143.6|140.9|123.6|149.0|119.8|125.3|101.8|91.1
GRANULES.NS,789.85,100.69,762.13,432.6,721.15,768.75,82.58,9.53,2.74,False,False,True,141.4|98.9|78.9|81.7|77.8|45.1|117.8|118.3|115.9|92.4|87.9|96.6|141.8|139.6|128.6|117.0|98.0|139.0|121.2|100.7
CUMMINSIND.NS,5784.0,78.18,5522.68,3167.78,5147.5,5607.0,82.59,12.37,3.16,False,False,True,36.3|-27.6|-21.1|91.9|139.8|35.1|15.0|71.2|143.0|89.5|90.4|107.9|394.9|362.4|224.8|121.8|78.2|69.5|80.5|78.2
GOCLCORP.NS,410.85,107.44,347.29,223.35,285.9,380.0,83.95,43.7,8.12,False,False,False,-2.8|-74.7|-141.6|-170.8|-173.7|-198.4|-142.4|-116.5|-57.9|24.3|114.6|213.9|231.9|189.2|133.3|150.9|140.6|146.3|141.8|107.4
GMDCLTD.NS,657.75,-0.06,663.18,353.46,625.0,652.05,86.09,5.24,0.87,False,False,True,-84.5|-135.8|-131.4|-98.1|-121.5|-153.3|-117.9|-106.3|-63.4|-62.7|-51.9|-0.1|49.0|53.1|10.0|7.7|-8.5|-11.0|48.6|-0.1
NGIL.NS,41.3,70.86,39.88,22.01,36.32,40.04,87.64,13.71,3.15,False,False,True,45.9|15.0|22.3|158.7|369.3|180.8|129.3|114.1|63.6|38.5|50.6|99.0|156.4|191.9|166.8|104.8|100.5|79.4|69.1|70.9
BHEL.NS,386.95,-143.09,406.32,205.12,382.6,382.6,88.65,1.14,1.14,False,True,True,131.5|109.4|106.0|114.7|87.5|54.3|65.3|76.3|84.0|78.8|97.5|98.6|112.4|120.4|95.9|27.2|11.6|-20.7|-118.0|-143.1
NIITLTD.NS,93.59,174.12,72.47,49.0,61.2,67.56,91.0,52.92,38.53,False,False,False,57.6|-104.3|-158.1|-240.7|-218.8|-224.0|-153.7|-112.3|-78.1|-62.0|-6.2|-4.8|-7.2|-8.0|-1.9|171.9|283.8|250.2|211.4|174.1
BSE.NS,3880.0,-77.09,4091.15,2021.5,3822.9,3822.9,91.94,1.49,1.49,False,True,True,133.1|112.0|98.8|131.9|120.7|122.4|151.8|135.5|127.9|114.1|128.8|146.1|110.7|80.6|47.8|11.1|-61.1|-68.8|-35.8|-77.1
WELCORP.NS,1388.8,101.86,1344.49,710.0,1252.2,1350.0,95.61,10.91,2.87,False,False,True,100.0|104.8|113.0|121.2|89.8|49.4|25.2|53.7|94.9|-21.1|19.1|46.8|136.6|152.1|133.4|133.3|114.1|155.3|137.4|101.9
NEOGEN.NS,1903.6,109.44,1754.29,966.7,1547.0,1752.0,96.92,23.05,8.65,False,False,False,82.2|29.8|55.0|41.8|17.8|7.3|-179.1|35.2|24.3|2.6|150.9|155.7|134.5|115.3|182.4|162.8|126.3|160.7|141.7|109.4
SPARC.NS,212.82,62.35,195.57,108.0,158.21,194.1,97.06,34.52,9.64,False,False,False,193.9|143.1|136.3|113.6|80.3|45.0|122.8|132.7|121.8|192.0|266.0|241.8|152.9|125.7|95.1|48.9|40.1|43.4|55.6|62.4
RAIN.NS,197.09,107.24,172.01,99.9,134.61,186.2,97.29,46.42,5.85,False,False,False,456.1|286.4|195.2|159.0|122.9|75.7|74.2|53.4|62.6|60.2|131.8|130.2|121.3|119.2|153.5|165.1|163.6|162.5|129.3|107.2
DATAPATTNS.NS,4212.6,117.98,4009.62,2131.0,3565.6,3801.0,97.68,18.15,10.83,False,False,False,53.1|37.9|57.9|26.4|-90.5|-139.5|-197.0|-160.4|-54.8|-19.3|18.9|34.9|62.8|53.6|32.1|-62.7|-31.7|-3.2|72.2|118.0
